query,url,comment
조현아,https://n.news.naver.com/mnews/article/021/0002221775?sid=101, 저 비행기탄 사람들 다 소송해라 100프로 이길듯 안하무인 땅콩항공
조현아,https://n.news.naver.com/mnews/article/021/0002221777?sid=101,실무자들이 직언못했던건 당신이 그렇게 만들어 놓고 이제와서 무슨 개 소리냐!!! 
조현아,https://n.news.naver.com/mnews/article/021/0002221777?sid=101, 딸 관리나 ........ 
조현아,https://n.news.naver.com/mnews/article/021/0002221777?sid=101, 비행끝나고 바로 자를려고? 
조현아,https://n.news.naver.com/mnews/article/021/0002221777?sid=101, 그렇지 이제부턴 no! 하면 바로짜르것지 
조현아,https://n.news.naver.com/mnews/article/021/0002221777?sid=101, 사과하면다냐 외국나가기쪽팔린다진짜
조현아,https://n.news.naver.com/mnews/article/021/0002221806?sid=100,
조현아,https://n.news.naver.com/mnews/article/021/0002221958?sid=101,태극문양떼고 땅콩을 그려봐 효과 쥑일껄 
조현아,https://n.news.naver.com/mnews/article/021/0002221958?sid=101, 또 모른다 하겠지!!사실이 새어나가지 않게하라고는 했지만 '증거인멸'을 지시하지는 않았다고 하겠지!!증거인멸이 뭔뜻인지는 아나????? 
조현아,https://n.news.naver.com/mnews/article/021/0002221958?sid=101, 떡검아 ㅋㅋ 쓸데없는데 헛심쓰지말고 항로변경죄!!! 알겠지? 증거인멸을 어떻게 자백 받을래? OOO같은 조사 그만하고 법리적으로 항로변경죄 적용해라 
조현아,https://n.news.naver.com/mnews/article/021/0002221958?sid=101," 우리 현아 ""증거인멸"" 이런 어려운 말 몰라요. "
조현아,https://n.news.naver.com/mnews/article/021/0002221958?sid=101, 깝치고 건방떨다가 피똥싸지요...
조현아,https://n.news.naver.com/mnews/article/021/0002222105?sid=104,
조현아,https://n.news.naver.com/mnews/article/021/0002222032?sid=101,바지를 믿냐?? 바보들....ㅍㅍㅍㅍ
조현아,https://n.news.naver.com/mnews/article/021/0002222033?sid=101,피해액이 크니까 어쩌라구 봐주자고?이번기회에 대한항공은 아예 없어지고 주인이 바뀌었으면 좋겠는데... 
조현아,https://n.news.naver.com/mnews/article/021/0002222033?sid=101, 땅콩리턴이 사회뉴스지 왜 경제 뉴스입니까?? 
조현아,https://n.news.naver.com/mnews/article/021/0002222033?sid=101, 갑질한 대가다. 나 커피숍에서 알바할 때 너같은 아줌마가 반말하면서 돈 집어던지고 야 빨리줘 이랬던거 생각난다. 돈 많은 부모 밑에서 자라서 세상이 만만하게 보이지?? 뿌린대로 거두는거다. 처벌 달게 받아라. 
조현아,https://n.news.naver.com/mnews/article/021/0002222033?sid=101, 집단소송... 참 어리석은 딸과 홍보실 임원의 무능함으로 이게 뭔 난리야 참 안타깝다 겸손한 척이라도 하지 
조현아,https://n.news.naver.com/mnews/article/021/0002222033?sid=101, 그냥 대한이라는 이름을 뺐어와야지 로고도 태극문양쓰던데..;; 항공사 이미지 보다 나라이미지 개차반된건 어쩌고..;;
조현아,https://n.news.naver.com/mnews/article/021/0002221979?sid=110,
조현아,https://n.news.naver.com/mnews/article/021/0002222025?sid=101,
조현아,https://n.news.naver.com/mnews/article/021/0002222031?sid=101,대한항공보다 작금의 사태가 국토부가 더 심각한 문제다 국토부 부터 압수수샙하고 조사 담당자 구속하라 국토부 장관함량미달이다 쫒아내라 
조현아,https://n.news.naver.com/mnews/article/021/0002222031?sid=101, 대한항공도 대한항공인데 이참에 국토부까지 조직문화개선 해야하지않겠어? 
조현아,https://n.news.naver.com/mnews/article/021/0002222031?sid=101, 국토부 하는 것 보니 국민의 세금 을 날로 먹는다 재벌 똥닦아 주기에 급급 한 이유나 말해봐라 허리띠 졸라매며 세금 꼬박꼬박 내니까 국민 이 바보로 보이나 이넘들아 
조현아,https://n.news.naver.com/mnews/article/021/0002222031?sid=101, 한진항공으로 이름 바꿔주면 한번 네놈의 객관성을 생각해보마... 
조현아,https://n.news.naver.com/mnews/article/021/0002222031?sid=101, 국토부 당신들도 조직문화개선 좀 하시죠?
조현아,https://n.news.naver.com/mnews/article/021/0002222144?sid=101,왜 욕먹냐고요 ㅋㅋㅋ회사의 안일한 대처에 순응하였으며 심지어 동조하고 있는데도 아무런 움직임이 없었으니깐요 동료가 그런 모욕을 당했는데 .... 그냥 방조했잖아요 
조현아,https://n.news.naver.com/mnews/article/021/0002222144?sid=101, 조씨일가가 경영에서 손떼는게 해결책입니다 
조현아,https://n.news.naver.com/mnews/article/021/0002222144?sid=101, 윗사람 잘못둔게 죄라고 그냥 생각하세요. 차라리 이번기회에 임시주총열어서 소액주주들이 힘을 합쳐 조씨일가 몰아내는것이 현명하겠네요. 
조현아,https://n.news.naver.com/mnews/article/021/0002222144?sid=101, 조종사 새끼들아 램프리턴을 니네가 결정했으면 감옥가라 항로변경을 사유도 없이 하냐? 위력에 의해 했다면 조현아가 가야지. 항로변경죄 기장이 책임지던지 조현아가 책임지던지. 빨리 결정해라 
조현아,https://n.news.naver.com/mnews/article/021/0002222144?sid=101, 땅콩 노조도 노답 ㅉㅉ
조현아,https://n.news.naver.com/mnews/article/021/0002222136?sid=101,그 날 그녀는 봉지를 뜯었어야 했다.
조현아,https://n.news.naver.com/mnews/article/021/0002222133?sid=101,당연히 처벌 해야지 말이라고.... 어떻게 나라 수준이 막장드라마보다 못하냐... 
조현아,https://n.news.naver.com/mnews/article/021/0002222133?sid=101," 국토부는 땅은 현대, 하늘은 한진을 커버해주려 만들어진 하청 집단으로 밖에 생각이 안 드네.ㅉㅉ "
조현아,https://n.news.naver.com/mnews/article/021/0002222133?sid=101, 검토 검토 검토. 처벌 가능성 가능성... 언제?? 처벌하고 언제 구속한다는건지... 참나.. 일반인이면 공항에서 구치소직행이다. 
조현아,https://n.news.naver.com/mnews/article/021/0002222133?sid=101, 이야~대단하다 땅콩항공 ㅋㅋㅋㅋㅋㅋ 
조현아,https://n.news.naver.com/mnews/article/021/0002222133?sid=101, 국토부 관계자도 반드시 조사해야합니대.
조현아,https://n.news.naver.com/mnews/article/021/0002222142?sid=101,이 정도면 범죄단체네 ㅋ 
조현아,https://n.news.naver.com/mnews/article/021/0002222142?sid=101, 진심으로 이번계기로 올바른 기업문화가 정착되기를 바랍니다... 
조현아,https://n.news.naver.com/mnews/article/021/0002222142?sid=101, ㅉㅉ 매뉴얼 핑계로 사무장 내리게 하더만 결국 운항 매뉴얼도 제대로 숙지하지 못해 부사장 자리에서 내려오는 것도 모자라 대한항공도 추락하는구나... 
조현아,https://n.news.naver.com/mnews/article/021/0002222142?sid=101, 다시는 갑질 못하게 싹을 완전히 짤라버려.. 
조현아,https://n.news.naver.com/mnews/article/021/0002222142?sid=101, 제발 이번 건 만큼은 확실히 조사하여 국민들의 마음을 시원하게 해다오. 부탁 좀 하재이...
조현아,https://n.news.naver.com/mnews/article/021/0002222170?sid=110,
조현아,https://n.news.naver.com/mnews/article/021/0002222358?sid=101,진짜 누군지 몰라서 이러는 건지..초등학생도 알겠구만...뭘 시키는 방법이 직접적인 지시만 있는 건 아닌 것모르나?? 
조현아,https://n.news.naver.com/mnews/article/021/0002222358?sid=101, 조현아 개입이고 뭐고간에구속수사하라 
조현아,https://n.news.naver.com/mnews/article/021/0002222358?sid=101, 그 회사에서 조여사를 방어하려고 해 봐야 더 깊은 수렁으로 빠져들어가겠네요.지금이라도 내려놓고 '다 내 탓이오' 하는 것이 피해를 최소화하는 길임.대한 / Korean이라는 이름은 이번에 그 회사명에서 반드시 떼어놓도록 해야 합니다.
조현아,https://n.news.naver.com/mnews/article/021/0002222397?sid=102,
조현아,https://n.news.naver.com/mnews/article/021/0002222300?sid=103,존경하고 감사합니다 좋은글 많이 써주세요 
조현아,https://n.news.naver.com/mnews/article/021/0002222300?sid=103, 일베와 수구꼴통들은 당신을 빨갱이라고 부르지요. 미련한 자들....
조현아,https://n.news.naver.com/mnews/article/021/0002222357?sid=101,멀 얼마나 쳐먹었길래 대한항공에 큰소리도 못치고 쩔쩔매는거냐 에휴 
조현아,https://n.news.naver.com/mnews/article/021/0002222357?sid=101, 많이 받아먹었나보다 주어없지롱 
조현아,https://n.news.naver.com/mnews/article/021/0002222357?sid=101, 국토부 항공기 소란 조사 매뉴얼 만들겠다 뒷북 ??? 그런데 만들더라도 국토부가 만들면 안된다... 우선 만들 자격 논란이 벌어질 것이다... 그러면 매뉴얼을 지키겠는가 ??? 
조현아,https://n.news.naver.com/mnews/article/021/0002222357?sid=101, 장관이란 작자는 몇일도 못갈 장담을 해대고...도대체 위라래 모두 뭘 밑고 말로만 앞서 떠들고 항상 두에 뒷불떠냐...뭐라고 해도 신뢰가 안간다...어~이! 장관 뭐라고 얘기해봐라 아직도 100%로냐.. 
조현아,https://n.news.naver.com/mnews/article/021/0002222357?sid=101, 됐다...우리 국민들은 니들같은 조오같은 공무원 둔적읍다...아직도 그 자리에 미련 남나보네...철밥통이 좋킨좋은가부네...ㅎㅎㅎ그런일들은 니들 후임으로 오는사람들 일이니까 신경끄고 짐들이나 싸라...
조현아,https://n.news.naver.com/mnews/article/021/0002222303?sid=100,청문회하자 그럼 응?
조현아,https://n.news.naver.com/mnews/article/081/0002485358?sid=102,군대도 안간것들이 누리기만 누려 ㅉㅉ 
조현아,https://n.news.naver.com/mnews/article/081/0002485358?sid=102, 어릴때부터 아무리 교육받아도 구멍가게라도 성공시킬수있을지는 미지수다 남도움없이 성장한다는게 진짜 능력이지 그러니까 외국 쟁쟁한 신흥기업에 한국이 발리는거다 
조현아,https://n.news.naver.com/mnews/article/081/0002485358?sid=102, 오너일가 왕세자가 평사원 경함하갰답시고 내려오면 부사장급까지 나와서 굽신거릴듯. 팀장급들은 단 한번도 오너아들한테 일 시키지도 않을거고 칼퇴100% 보장시켜 드리고... 
조현아,https://n.news.naver.com/mnews/article/081/0002485358?sid=102, 대기업의 경영승계 하는 것을 보면 꼭 북한 김일성일가라 별만 다를게 없다고 생각 
조현아,https://n.news.naver.com/mnews/article/081/0002485358?sid=102, 윗동네는 사회주의국가중 제일 악질적인 스탈린식 사회주의. 밑동네는 자본주의국가중 제일 문제많은 재벌 자본주의. 이건 종특이라고봐야되냐 ㅡㅡ
조현아,https://n.news.naver.com/mnews/article/081/0002494388?sid=101,
조현아,https://n.news.naver.com/mnews/article/081/0002494315?sid=102,개OOO이네 대한항공다신안탄다 글고대한빼라나라망신이다 현아항공으로바꺼
조현아,https://n.news.naver.com/mnews/article/081/0002494264?sid=101,
조현아,https://n.news.naver.com/mnews/article/081/0002494459?sid=102,다혈질 아줌마네 원리원칙 따지는 사람이 그리 행동하나 업무중지시키고 도착해서 책이믈 물어도되는것을
조현아,https://n.news.naver.com/mnews/article/081/0002494421?sid=102,대박웃기셨습니다ㅎㅎ 
조현아,https://n.news.naver.com/mnews/article/081/0002494421?sid=102," 갑의횡포ㅋㅋ카리스마가아니라 저건 게아리,꼬장 "
조현아,https://n.news.naver.com/mnews/article/081/0002494421?sid=102, 이분도 어디서든 이런상황 똑같이 당하셨으면 좋겠습니다.그래도 모르겠지요. 워낙 남들에게 지적만 하신분이라... 
조현아,https://n.news.naver.com/mnews/article/081/0002494421?sid=102, 땅콩녀의 스펙은 탯줄이었다! 쓰레기는 꼭 쓰레기통에 버리자! 
조현아,https://n.news.naver.com/mnews/article/081/0002494421?sid=102, 이부진에게 인성교육 좀 받아라! 너에게는 인격이 딸리네~~ 돈만 있음 뭐하니? 인격이 후달리는데~~
조현아,https://n.news.naver.com/mnews/article/081/0002494526?sid=102,
조현아,https://n.news.naver.com/mnews/article/081/0002494485?sid=102,
조현아,https://n.news.naver.com/mnews/article/081/0002494568?sid=102,아니 왜 글이 사무장 잘못으로 돌리냐고 사무장 지금 억울해서 펑펑 울고잇을게 뻔하며 느네가 수석사무장으로 뽑은건데 그러면 느네는 눈깔이 삐엇다는건데... 사무장 임명한사람부터 처벌하고 멍청하고 무능력한 기장부터 승객을생각하지않은 무개념 무뇌아 오너들 하나 하나 다 따져서 다 처벌하면 되겟네. 국제적 개망신 어쩔거냐 진짜 느네 허접하고 무식한 니들 여태 억대연봉받으며 호위호식 한게냐 참 느네는 양심도없고 지옥에나가 떨어져 죽어라 
조현아,https://n.news.naver.com/mnews/article/081/0002494568?sid=102, 왜 여기저기서 다들 옹오하듯이???부사장도 벌은받아야죠. 
조현아,https://n.news.naver.com/mnews/article/081/0002494568?sid=102, 팝핀현준: 아나 대한항공 뭐야...아시아나로갈아탄다 
조현아,https://n.news.naver.com/mnews/article/081/0002494568?sid=102, 조현아.. 기억하겠습니다. 
조현아,https://n.news.naver.com/mnews/article/081/0002494568?sid=102, 대한항공 어느나라냐
조현아,https://n.news.naver.com/mnews/article/081/0002494278?sid=101,진짜 이사회의 갑이란.... 
조현아,https://n.news.naver.com/mnews/article/081/0002494278?sid=101, 이년이. 배가불렀구먼 
조현아,https://n.news.naver.com/mnews/article/081/0002494278?sid=101, 아하......월권인거같은데 아무리봐도... 
조현아,https://n.news.naver.com/mnews/article/081/0002494278?sid=101, 인성이 딱 드러나는구만.. 
조현아,https://n.news.naver.com/mnews/article/081/0002494278?sid=101, 특히 비행기는 이 착륙시 태블릿피시나 휴대폰 전자기기 다꺼야하는것 아닌가요? 비행기 오작동일으킬수있어 기본으로 지켜야하는 준수사항인것 같은데 그것도 모르눈 사람운 아닐태니 고의안가? 굳이 매뉴얼 틀렸다고 사무장한태 검색지시한다는건 그게더 메뉴얼에 안맞는 지시고 수백명의 생명을 담보로 어처구니없는 지시가 더 처벌대상 아닌가요?
조현아,https://n.news.naver.com/mnews/article/081/0002494289?sid=101,"서비스매뉴얼보기전에항공법부터숙지하시길~~개인전용기도아니고그깟땅콩이뭐라고잘못된건알려주면되지.250명의고객안전과불안감,시간지체이런거생각안했다는게이해가안가네.오너로서생각과그릇을크게넓게생각하셔야지."
조현아,https://n.news.naver.com/mnews/article/081/0002495032?sid=101,형사처벌받고 부사장직까지 사퇴해라 
조현아,https://n.news.naver.com/mnews/article/081/0002495032?sid=101," 국가의명예를추락시킨 조년아 는 대한민국의 주적,대국민을 기만,농락하는 조년아 는 대한민국대국민의 주적,듣보잡악녀 조년아를 법정에세워 10년이란형이떨어지길학수고대한다."
조현아,https://n.news.naver.com/mnews/article/081/0002495025?sid=101,"상처는 무슨 ,. 그냥 법대로 처분 받아라. 불리하니 어물쩡 넘어가려하지말고 .. "
조현아,https://n.news.naver.com/mnews/article/081/0002495025?sid=101, 이후로 대한항공 기내식에선 땅콩이 자취를 감추게 되는데.. 
조현아,https://n.news.naver.com/mnews/article/081/0002495025?sid=101," 조현아 : 이 회사 사장이 누구야, 사장놈 당장 나오라해!! 직원 교육이 이따위야!! "
조현아,https://n.news.naver.com/mnews/article/081/0002495025?sid=101, ...난 그다지 너그럽지 못해서... 
조현아,https://n.news.naver.com/mnews/article/081/0002495025?sid=101, 기내에서 좀 너그러울 것이지. 조용히 넘어갈것을 이렇게 크게 만들고 자기는 너그럽게 용서해달래. 항공법 적용해서 땅콩밭 10년 노동 강추!
조현아,https://n.news.naver.com/mnews/article/081/0002494600?sid=101,아빠만 믿고 멋대로 날뛰는 멧돼지 자식들 
조현아,https://n.news.naver.com/mnews/article/081/0002494600?sid=101, 저러니 슈퍼 갑질 한다 소리듣지! 막내동생 조현민 아침프로그램에서는 조신하구 똑부러지구 모든지 열심히 하는거로나와서 그집안 분위기 좋았는데 저뉴스를 보니 .. 된장끓는 냄세가 진동하구려 ~~ 
조현아,https://n.news.naver.com/mnews/article/081/0002494600?sid=101, 저기업에 나온거 다 불매해버려라 어떻게 보면 머리를 숙이고 다닐사람들이다 고객을 자기보다 돈없고 힘없는사람이면지멋대로 할 개념 업는놈들이다 적어도 우리나라 기업인이 기업인인지 모르겠다 특히 2세3세들은 특히나... 저걸로 주식한번 반토막이나 나봐라 
조현아,https://n.news.naver.com/mnews/article/081/0002494600?sid=101, 자식교육을 잘못 시켰구만! 쯧쯧
조현아,https://n.news.naver.com/mnews/article/081/0002494583?sid=102,사과가 어디있죠? 사과의 의미를 모르는듯 
조현아,https://n.news.naver.com/mnews/article/081/0002494583?sid=102, 아버지한테 배운게 줄빠따니 충분히 이해된다 
조현아,https://n.news.naver.com/mnews/article/081/0002494583?sid=102, 하루 종일 실검 1위신데 김태희 여신정도 되시나보죠. 
조현아,https://n.news.naver.com/mnews/article/081/0002494583?sid=102, 대한항공 입장 전문 놀랍군요. 비행기표값 내고 탄 승객에 대한 예의라곤 전혀 보이질 않네요. 일단 사과하고 그리고 변명 늘어놓구. 내용이 매우 후졌네요. 
조현아,https://n.news.naver.com/mnews/article/081/0002494583?sid=102, 다음생엔 거지부모 밑에서 태어나라...
조현아,https://n.news.naver.com/mnews/article/081/0002495014?sid=101,너그럽지 못한것이 너그러운 용서를 바라네 
조현아,https://n.news.naver.com/mnews/article/081/0002495014?sid=101, 어차피 시간 지나면 아빠가 다시 넣을꺼잖아욬ㅋㅋ 이러니 진심으로 반성하는지도 모르겠네.. 
조현아,https://n.news.naver.com/mnews/article/081/0002495014?sid=101, 전격 수용 좋아하네...기사꼴 하고는...당연한 일을 큰 고민끝에 결정한마냥 
조현아,https://n.news.naver.com/mnews/article/081/0002495014?sid=101, 사무장은 지금쯤 퇴직바구니를 들고 자기짐 주섬주섬 챙기고있을듯... 
조현아,https://n.news.naver.com/mnews/article/081/0002495014?sid=101, 언제까지 일개 항공사가 '대한'이라는 이름을 쓸 수 있도록 허락해야 하는가? 한진항공으로 사명 바꿔라!
조현아,https://n.news.naver.com/mnews/article/081/0002494903?sid=004,
조현아,https://n.news.naver.com/mnews/article/081/0002495013?sid=101,"부사장 사퇴면, 이제 바지사장 되는건가.. 더 좋네 ;"
조현아,https://n.news.naver.com/mnews/article/081/0002495030?sid=101,"부사장되기도 쉽고, 사퇴도 쉽고, 사과도 쉽고....진실됨은 없고....인격이 문제고...."
조현아,https://n.news.naver.com/mnews/article/081/0002495042?sid=101,갑질에 놀아나는 ㅂㅅ같은것들..노조는 뭐하냐 저사무장 살려야하는거아녀?참 그지같은 세상이다 
조현아,https://n.news.naver.com/mnews/article/081/0002495042?sid=101, OOO 아주 지랄을해요 
조현아,https://n.news.naver.com/mnews/article/081/0002495042?sid=101, 지랄들 하네 XXX들 
조현아,https://n.news.naver.com/mnews/article/081/0002495042?sid=101, 아시아나 항공서 빨리 스카웃 해라 ㅡ기업이미지 좋아진다 
조현아,https://n.news.naver.com/mnews/article/081/0002495042?sid=101, 말도안돼요!!설사 실수엿다한들 사람은 누구나 완벽할수없어요!!!사무장이 왜그만둬요???짤려야할사람 따로있는데~~노조는 모하나요??대한항공측 넘 하네요!!한사람의 인생을 옹졸하게 망가트리다니~~있는사람은 살수밖에 없는세상이네요.사무장복귀할수있게 언론에서 도와줍시다. 저도 이제 앞으로 대한항공 이용하지말아야겠어요!!!
조현아,https://n.news.naver.com/mnews/article/081/0002494855?sid=102,
조현아,https://n.news.naver.com/mnews/article/081/0002495464?sid=101,"자기네끼리 유상증자해서 주식 돌려 먹으니까 회사가 자기꺼인줄 알고 피땀 흘린 임직원들은 쥐새끼 취급하는구만. 국민연금공단에서 이딴 회사 주식을 사주다니, 내 연금은 해지하고 싶네. "
조현아,https://n.news.naver.com/mnews/article/081/0002495464?sid=101, 보직사퇴..ㅎㅎ 국민을 호구로 알다 결국 사표씀~진작 사표는 썼어야 맞는것이고.술마신채 고성을 질렀다는것이 사실로 밝혀지면 법적 책임도 져야하는게 맞고..cnn앵커들이 정신나간 이야기라며 비웃으며 방송하는거 보니 내가 다 부끄럽던데 본인은 알까요 그 부끄러움? 
조현아,https://n.news.naver.com/mnews/article/081/0002495464?sid=101," 대한항공은 정말 세계에서 몇손가락 안에드는 큰항공사이고 서비스질도 높다고 정평이 난 항공사인데,개념없는 한사람때문에 이미지가 완전 추락해서 정말 화가난다. 이거 어쩔꺼임? 잘난척하려다가 나라망신 다시키고, 그나마 실추된 이미지 끌어올리려면 저 여자를 적절하게 처벌해야 할텐데. 어떻게 마무리지을지 끝까지 봐야겟다. 사표로는 부족함. 나라에서 손을 대야지."
조현아,https://n.news.naver.com/mnews/article/081/0002495302?sid=102,
조현아,https://n.news.naver.com/mnews/article/081/0002495358?sid=101,1등이다아아아아아아
조현아,https://n.news.naver.com/mnews/article/081/0002495520?sid=101,조현아를 항공법 위반으로 당장 처벌하라. 
조현아,https://n.news.naver.com/mnews/article/081/0002495520?sid=101, 독도는 일본땅 일본땅!
조현아,https://n.news.naver.com/mnews/article/081/0002495510?sid=101,
조현아,https://n.news.naver.com/mnews/article/081/0002495565?sid=102,
조현아,https://n.news.naver.com/mnews/article/081/0002495389?sid=101,곱게자라니까 뵈는게없고 한번 실수한거때문에 쪽팔려죽겠지? 대한항공주가도 폭락하겠네.
조현아,https://n.news.naver.com/mnews/article/081/0002495241?sid=101,
조현아,https://n.news.naver.com/mnews/article/081/0002495118?sid=101,
조현아,https://n.news.naver.com/mnews/article/081/0002495218?sid=101,
조현아,https://n.news.naver.com/mnews/article/081/0002495846?sid=102,
조현아,https://n.news.naver.com/mnews/article/081/0002495800?sid=101,웃긴다!!! 국제망신에... 출두불참에...대한항공 불매운동 시작들 합시다!!! 그런 썩은정신으로 돈버는거 뻔하네~~~ ㅉㅉ
조현아,https://n.news.naver.com/mnews/article/081/0002495818?sid=102,
조현아,https://n.news.naver.com/mnews/article/081/0002495959?sid=101,정신적으로 힘들데 ㅋㅋㅋㅋ 너가 그럼 그 사무장은 어땠을까?? 이랬다 저랬다. 나온다고 하니 국민들이 수사를 지켜볼거다. 
조현아,https://n.news.naver.com/mnews/article/081/0002495959?sid=101, 이루와! 니 땅콩으로 딱밤한번 맞자. 국가위신떨어뜨린죄도 추가다. 
조현아,https://n.news.naver.com/mnews/article/081/0002495959?sid=101, 어서와! 이근안은 처음이지?? 윤창중으로 바꿔줄수도 있고.... 
조현아,https://n.news.naver.com/mnews/article/081/0002495959?sid=101, 갑질 하면서 책임감은 없는듯 ㅡ.ㅡ힘 쓸때는 감당 할수 있어서 한거 아닌가 
조현아,https://n.news.naver.com/mnews/article/081/0002495959?sid=101, 조현아가 왜 에어아시아 회장이야 에어아시아 회장은 qpr구단주인 토니 페르난데스인데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 기자의 자질이 의심된다.
조현아,https://n.news.naver.com/mnews/article/081/0002495721?sid=102,
조현아,https://n.news.naver.com/mnews/article/081/0002495971?sid=101,
조현아,https://n.news.naver.com/mnews/article/081/0002495731?sid=101,
조현아,https://n.news.naver.com/mnews/article/081/0002496025?sid=102,ㅋㅋㅋ 대리가하는일을 부사장이가하고있네...
조현아,https://n.news.naver.com/mnews/article/081/0002495708?sid=004,앞으로 바닥을 내리 칠테니 이런건 기사 거리도 아니지 
조현아,https://n.news.naver.com/mnews/article/081/0002495708?sid=004, 오공시절에 저런 국격 손상을 하고 다녔음 어떻게 됐을까..... 저여잔 시대를 잘 타고 난듯 
조현아,https://n.news.naver.com/mnews/article/081/0002495708?sid=004, 오늘 첨 알았네..진에어가 대한항공 자 회사 였구나... 
조현아,https://n.news.naver.com/mnews/article/081/0002495708?sid=004, 언제리턴당할지모르는데누가타겟슴꽈????? 
조현아,https://n.news.naver.com/mnews/article/081/0002495708?sid=004, 대한항공 탈건데??
조현아,https://n.news.naver.com/mnews/article/081/0002495947?sid=101,나는 대한민국 땅콩 사먹을거다 누가저걸먹노 국산이최고요 하고 국산걸 더비싸게사는 이나라... 
조현아,https://n.news.naver.com/mnews/article/081/0002495947?sid=101, 17g 이 2만원이면 누가사먹음 
조현아,https://n.news.naver.com/mnews/article/081/0002495947?sid=101, 이와중에 지마켓 시선강탈
조현아,https://n.news.naver.com/mnews/article/081/0002496429?sid=101,돈 앞에서 온갖 유세 떨더니 돈 앞에서 고개 숙이는 모습이 한심하다.여론 앞에서 머리 숙이고 뒤에서 얼마나 또 사람들을 무시할까? 
조현아,https://n.news.naver.com/mnews/article/081/0002496429?sid=101, 금수저물고태어나더니 보이는게없었나보네요 아무리 돈이최고인 세상이지만 지인격 깍아내리는걸 모르네요 억울하면 금수저 물고태어나야겠네요
조현아,https://n.news.naver.com/mnews/article/081/0002496354?sid=101,
조현아,https://n.news.naver.com/mnews/article/081/0002496324?sid=101,
조현아,https://n.news.naver.com/mnews/article/081/0002496420?sid=101,승무원 걱정되네요. 괜찮을까요. 
조현아,https://n.news.naver.com/mnews/article/081/0002496420?sid=101, 왠만하면 개인적으로는 대한항공 말고 다른항공사꺼 탈것같다.... 
조현아,https://n.news.naver.com/mnews/article/081/0002496420?sid=101, 뭐가 안타까워 꼴좋은대 
조현아,https://n.news.naver.com/mnews/article/081/0002496420?sid=101, 기장 승무원이 걱정되내요 아마도 이번에는 노조도 가만있지않을껄이요 
조현아,https://n.news.naver.com/mnews/article/081/0002496420?sid=101, OOO네 대한항공 챵녀 아니구나 챵녀측에도 못끼는 인간쓰레기 썩은땅콩련ㅋㅋ
조현아,https://n.news.naver.com/mnews/article/081/0002496165?sid=101,
조현아,https://n.news.naver.com/mnews/article/081/0002496090?sid=102,과징금 과태료가 무슨 의미가 있나.. 
조현아,https://n.news.naver.com/mnews/article/081/0002496090?sid=102, 그저웃기네요 ㅋㅋ반성이나 그런건없네 계속 사실규명만하네? 갑의횡포죠 .갑 
조현아,https://n.news.naver.com/mnews/article/081/0002496090?sid=102, 짓밟히면 우리가 할수있는건 몸부림만 쳐요. 저런 인간은 OOO같은것들이 지랄한다고 더 밟으려들겠죠. 너도 나도 우린 모두 OOO인거죠. 세상은 돈많고 권력을가진 사람들을 거니까 
조현아,https://n.news.naver.com/mnews/article/081/0002496090?sid=102, 혹시 빵에가게되믄 유영철이랑 룸멧하게 해줘라 그색히두 넘 편하게 해줘서 여자 그리워하는거 같드만 둘이 잘 어울린다 
조현아,https://n.news.naver.com/mnews/article/081/0002496090?sid=102, 벌금 쬐금내고 부사장에서 대주주로 자리이동? ㅈㄹ
조현아,https://n.news.naver.com/mnews/article/081/0002496436?sid=101,당사자 나오세요.이게 뭡니까???????
조현아,https://n.news.naver.com/mnews/article/081/0002496385?sid=101,참 뭐 이런일이 다잇나? 전용기 타고 다니시지 왜
조현아,https://n.news.naver.com/mnews/article/081/0002496075?sid=101,
조현아,https://n.news.naver.com/mnews/article/081/0002496049?sid=110,
조현아,https://n.news.naver.com/mnews/article/081/0002496567?sid=102,사무장님. 이순간 이후로 모든 핸드폰 집CCTV달고 녹음 녹취 하세요조현아 포함 거짓증언하게 압력한 직원도 함께 보내야겠네요. 
조현아,https://n.news.naver.com/mnews/article/081/0002496567?sid=102, 우리나라제벌2세들 아주인간말종들이다 개멍주니하고이년은 노동자들을 아예노예취급하는구나 
조현아,https://n.news.naver.com/mnews/article/081/0002496567?sid=102, 부모잘만나고 돈많다고 눈에 베는게 없나보네ㅉㅉ 
조현아,https://n.news.naver.com/mnews/article/081/0002496567?sid=102, 대한항공 사무장도 사실 대단한 엘리트다 미국발 항공편 기내 총 책임자이면 적어도 서울대나 아이비리그는 나온 인재일텐데 금수저 물고 태어난 사람한테 저렇게 당하는게 우리나라 현실이다 
조현아,https://n.news.naver.com/mnews/article/081/0002496567?sid=102, 부모님이 악착같이 벌어다주신 돈으로 잠안자고 공부해서 일류대나오고 사무장되봐야 저런 OOO앞에서 무릎굻고 폭행당해야하는게 개한민국
조현아,https://n.news.naver.com/mnews/article/081/0002496639?sid=102,노답 미개하다 저런거 보면 으휴.. 
조현아,https://n.news.naver.com/mnews/article/081/0002496639?sid=102, 외신 헤드라인에 korea air가 들어가는데 비행기 사고 날때마다 국가이미지 영향주는데 코리아 못쓰게 해야하는거 아냐? 어떤 기업체가 영문 코리아 쓰는 개인 회사가 있노
조현아,https://n.news.naver.com/mnews/article/081/0002496584?sid=101,
